play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,duration_minutes,session_date
1469,28,2024-12-18 19:46:09.479000-06:00,2024-12-19 04:26:09.479000-06:00,MOBILE,ABORTED,3803,520.0,2024-12-18
1470,288,2024-09-11 14:38:35.598000-06:00,2024-09-11 15:55:35.598000-06:00,MOBILE,TIMEOUT,3526,77.0,2024-09-11
1471,491,2024-12-26 20:10:01.429000-06:00,2024-12-27 05:09:01.429000-06:00,BROWSER,ABORTED,3753,539.0,2024-12-26
1472,363,2024-07-12 17:40:04.690000-06:00,2024-07-13 02:38:04.690000-06:00,MOBILE,ABORTED,3145,538.0,2024-07-12
1473,313,2024-12-30 07:36:08.170000-06:00,2024-12-30 10:21:08.170000-06:00,MOBILE,TIMEOUT,3545,165.0,2024-12-30
1474,131,2024-12-30 14:04:39.298000-06:00,2024-12-30 17:13:39.298000-06:00,MOBILE,COMPLETED,988,189.0,2024-12-30
1477,70,2024-02-25 15:21:12.780000-06:00,2024-02-25 18:58:12.780000-06:00,BROWSER,COMPLETED,1169,217.0,2024-02-25
1478,252,2024-12-30 15:34:43.383000-06:00,2024-12-30 20:25:43.383000-06:00,MOBILE,ABORTED,1091,291.0,2024-12-30
1479,279,2024-12-18 17:11:53.519000-06:00,2024-12-18 18:26:53.519000-06:00,BROWSER,TIMEOUT,2718,75.0,2024-12-18
1480,17,2024-12-30 21:11:14.414000-06:00,2024-12-30 23:35:14.414000-06:00,MOBILE,ABORTED,2760,144.0,2024-12-30
1481,423,2024-12-07 18:16:01.353000-06:00,2024-12-07 18:59:01.353000-06:00,BROWSER,TIMEOUT,543,43.0,2024-12-07
1482,172,2024-12-29 18:02:26.456000-06:00,2024-12-29 23:31:26.456000-06:00,MOBILE,TIMEOUT,788,329.0,2024-12-29
1483,305,2024-12-30 16:53:08.246000-06:00,2024-12-30 23:57:08.246000-06:00,MOBILE,COMPLETED,2998,424.0,2024-12-30
1484,399,2024-12-17 01:50:41.305000-06:00,2024-12-17 11:37:41.305000-06:00,MOBILE,ABORTED,1297,587.0,2024-12-17
1485,153,2024-11-28 09:51:55.367000-06:00,2024-11-28 13:45:55.367000-06:00,BROWSER,COMPLETED,1142,234.0,2024-11-28
1486,76,2024-12-17 07:39:45.724000-06:00,2024-12-17 09:32:45.724000-06:00,BROWSER,ABORTED,1949,113.0,2024-12-17
1487,260,2024-07-27 21:34:29.940000-06:00,2024-07-28 06:01:29.940000-06:00,BROWSER,ABORTED,4949,507.0,2024-07-27
1488,255,2024-11-11 10:46:40.520000-06:00,2024-11-11 16:42:40.520000-06:00,MOBILE,TIMEOUT,3855,356.0,2024-11-11
1489,106,2024-11-29 16:41:03.390000-06:00,2024-11-29 21:18:03.390000-06:00,BROWSER,ABORTED,502,277.0,2024-11-29
1490,488,2024-08-08 00:34:49.977000-06:00,2024-08-08 02:45:49.977000-06:00,BROWSER,ABORTED,1602,131.0,2024-08-08
1491,359,2024-12-24 18:42:14.976000-06:00,2024-12-25 01:52:14.976000-06:00,BROWSER,COMPLETED,4334,430.0,2024-12-24
1492,393,2024-12-08 17:10:45.049000-06:00,2024-12-09 01:19:45.049000-06:00,BROWSER,COMPLETED,800,489.0,2024-12-08
1493,481,2024-12-02 02:39:57.514000-06:00,2024-12-02 11:52:57.514000-06:00,MOBILE,ABORTED,1389,553.0,2024-12-02
1494,129,2024-12-10 06:34:04.854000-06:00,2024-12-10 10:18:04.854000-06:00,BROWSER,COMPLETED,4331,224.0,2024-12-10
1495,63,2024-12-21 17:21:32.291000-06:00,2024-12-21 17:32:32.291000-06:00,MOBILE,ABORTED,4160,11.0,2024-12-21
1496,319,2024-12-29 13:45:47.396000-06:00,2024-12-29 22:32:47.396000-06:00,BROWSER,COMPLETED,4003,527.0,2024-12-29
1497,243,2024-12-13 23:34:02.770000-06:00,2024-12-14 06:21:02.770000-06:00,BROWSER,TIMEOUT,2025,407.0,2024-12-13
1498,219,2024-11-25 04:30:16.835000-06:00,2024-11-25 12:48:16.835000-06:00,BROWSER,COMPLETED,2466,498.0,2024-11-25
1499,138,2024-09-25 15:20:35.227000-06:00,2024-09-26 00:30:35.227000-06:00,MOBILE,COMPLETED,4153,550.0,2024-09-25
1500,399,2024-12-29 23:43:27.572000-06:00,2024-12-30 02:37:27.572000-06:00,BROWSER,TIMEOUT,3047,174.0,2024-12-29
1502,102,2024-08-16 23:38:00.267000-06:00,2024-08-17 00:41:00.267000-06:00,MOBILE,ABORTED,2142,63.0,2024-08-16
1503,395,2024-10-27 11:54:05.864000-06:00,2024-10-27 16:49:05.864000-06:00,MOBILE,ABORTED,4028,295.0,2024-10-27
1505,88,2024-12-30 00:25:52.183000-06:00,2024-12-30 04:41:52.183000-06:00,MOBILE,ABORTED,2049,256.0,2024-12-30
1506,122,2024-07-02 19:27:15.891000-06:00,2024-07-03 00:50:15.891000-06:00,MOBILE,TIMEOUT,2632,323.0,2024-07-02
1507,469,2024-11-01 18:41:54.394000-06:00,2024-11-02 03:37:54.394000-06:00,BROWSER,COMPLETED,3748,536.0,2024-11-01
1508,186,2024-12-30 10:04:35.652000-06:00,2024-12-30 13:12:35.652000-06:00,BROWSER,ABORTED,584,188.0,2024-12-30
1509,323,2024-12-15 18:46:26.393000-06:00,2024-12-16 02:41:26.393000-06:00,BROWSER,TIMEOUT,4655,475.0,2024-12-15
1510,56,2024-12-24 23:32:48.811000-06:00,2024-12-25 08:45:48.811000-06:00,BROWSER,TIMEOUT,1995,553.0,2024-12-24
1511,450,2024-12-23 16:18:08.958000-06:00,2024-12-23 20:56:08.958000-06:00,BROWSER,TIMEOUT,2771,278.0,2024-12-23
1512,127,2024-12-28 21:29:24.251000-06:00,2024-12-28 22:48:24.251000-06:00,BROWSER,TIMEOUT,4218,79.0,2024-12-28
1513,128,2024-12-28 09:58:54.639000-06:00,2024-12-28 14:55:54.639000-06:00,MOBILE,ABORTED,386,297.0,2024-12-28
1514,416,2024-11-27 10:26:40.518000-06:00,2024-11-27 13:05:40.518000-06:00,MOBILE,COMPLETED,1746,159.0,2024-11-27
1516,406,2024-11-04 10:55:04.174000-06:00,2024-11-04 11:17:04.174000-06:00,MOBILE,TIMEOUT,4972,22.0,2024-11-04
1517,338,2024-08-22 22:03:19.327000-06:00,2024-08-22 23:14:19.327000-06:00,BROWSER,ABORTED,4390,71.0,2024-08-22
1518,435,2024-02-06 04:02:52.901000-06:00,2024-02-06 11:55:52.901000-06:00,MOBILE,TIMEOUT,1889,473.0,2024-02-06
1519,254,2024-12-25 08:46:12.658000-06:00,2024-12-25 14:12:12.658000-06:00,MOBILE,ABORTED,306,326.0,2024-12-25
1520,323,2024-12-28 07:51:56.784000-06:00,2024-12-28 10:39:56.784000-06:00,BROWSER,TIMEOUT,4905,168.0,2024-12-28
1521,138,2024-12-18 07:52:16.228000-06:00,2024-12-18 09:27:16.228000-06:00,MOBILE,TIMEOUT,3744,95.0,2024-12-18
1522,306,2024-12-22 08:21:44.407000-06:00,2024-12-22 16:23:44.407000-06:00,BROWSER,ABORTED,2594,482.0,2024-12-22
1523,51,2024-12-03 02:52:05.660000-06:00,2024-12-03 11:48:05.660000-06:00,MOBILE,TIMEOUT,747,536.0,2024-12-03
1524,50,2024-12-28 10:14:10.199000-06:00,2024-12-28 11:38:10.199000-06:00,BROWSER,TIMEOUT,4890,84.0,2024-12-28
1525,399,2024-12-30 07:57:20.327000-06:00,2024-12-30 15:06:20.327000-06:00,BROWSER,TIMEOUT,461,429.0,2024-12-30
1526,379,2024-10-19 03:19:47.205000-06:00,2024-10-19 08:45:47.205000-06:00,MOBILE,COMPLETED,2232,326.0,2024-10-19
1528,283,2024-10-16 02:12:25.190000-06:00,2024-10-16 05:33:25.190000-06:00,BROWSER,TIMEOUT,182,201.0,2024-10-16
1529,249,2024-11-18 11:04:48.181000-06:00,2024-11-18 20:36:48.181000-06:00,BROWSER,TIMEOUT,3397,572.0,2024-11-18
1530,83,2024-12-28 06:24:00.275000-06:00,2024-12-28 13:23:00.275000-06:00,MOBILE,TIMEOUT,1740,419.0,2024-12-28
1531,363,2024-10-10 16:16:47.852000-06:00,2024-10-11 02:12:47.852000-06:00,MOBILE,ABORTED,2034,596.0,2024-10-10
1532,473,2024-12-27 03:29:22.972000-06:00,2024-12-27 05:42:22.972000-06:00,BROWSER,ABORTED,4776,133.0,2024-12-27
1533,468,2024-12-23 09:55:32.697000-06:00,2024-12-23 17:40:32.697000-06:00,MOBILE,ABORTED,3433,465.0,2024-12-23
1534,348,2024-12-03 11:02:37.027000-06:00,2024-12-03 18:07:37.027000-06:00,BROWSER,COMPLETED,4165,425.0,2024-12-03
1535,15,2024-07-15 16:33:39.666000-06:00,2024-07-15 22:57:39.666000-06:00,MOBILE,ABORTED,2546,384.0,2024-07-15
1537,412,2024-12-01 21:42:41.177000-06:00,2024-12-02 00:46:41.177000-06:00,BROWSER,COMPLETED,2516,184.0,2024-12-01
1538,102,2024-09-08 20:07:57.671000-06:00,2024-09-09 03:48:57.671000-06:00,MOBILE,TIMEOUT,1853,461.0,2024-09-08
1539,181,2024-12-22 01:27:44.940000-06:00,2024-12-22 09:27:44.940000-06:00,BROWSER,ABORTED,3315,480.0,2024-12-22
1540,73,2024-12-02 10:15:50.822000-06:00,2024-12-02 11:36:50.822000-06:00,MOBILE,COMPLETED,566,81.0,2024-12-02
1541,196,2024-12-30 13:28:54.422000-06:00,2024-12-30 14:37:54.422000-06:00,MOBILE,TIMEOUT,1943,69.0,2024-12-30
1543,359,2024-12-29 05:12:44.212000-06:00,2024-12-29 05:38:44.212000-06:00,BROWSER,TIMEOUT,4395,26.0,2024-12-29
1544,397,2024-12-07 05:48:16.386000-06:00,2024-12-07 09:18:16.386000-06:00,MOBILE,TIMEOUT,199,210.0,2024-12-07
1545,183,2024-12-30 10:19:23.191000-06:00,2024-12-30 12:57:23.191000-06:00,BROWSER,COMPLETED,1901,158.0,2024-12-30
1546,115,2024-12-24 08:47:19.344000-06:00,2024-12-24 11:58:19.344000-06:00,BROWSER,COMPLETED,4619,191.0,2024-12-24
1547,397,2024-12-24 02:06:18.738000-06:00,2024-12-24 05:33:18.738000-06:00,BROWSER,ABORTED,1807,207.0,2024-12-24
1548,93,2024-06-29 15:42:13.872000-06:00,2024-06-29 17:09:13.872000-06:00,BROWSER,ABORTED,3988,87.0,2024-06-29
1549,451,2024-11-03 07:52:48.022000-06:00,2024-11-03 09:56:48.022000-06:00,BROWSER,COMPLETED,1631,124.0,2024-11-03
1551,378,2024-11-04 04:50:48.379000-06:00,2024-11-04 12:21:48.379000-06:00,BROWSER,TIMEOUT,2197,451.0,2024-11-04
1553,263,2024-09-21 10:38:48.538000-06:00,2024-09-21 19:40:48.538000-06:00,BROWSER,TIMEOUT,1506,542.0,2024-09-21
1554,437,2024-12-19 00:25:05.396000-06:00,2024-12-19 08:54:05.396000-06:00,BROWSER,COMPLETED,442,509.0,2024-12-19
1555,188,2024-10-17 07:33:48.872000-06:00,2024-10-17 08:52:48.872000-06:00,MOBILE,COMPLETED,1767,79.0,2024-10-17
1556,432,2024-12-27 19:45:09.982000-06:00,2024-12-28 05:45:09.982000-06:00,MOBILE,TIMEOUT,3563,600.0,2024-12-27
1557,429,2024-12-08 00:49:58.641000-06:00,2024-12-08 01:17:58.641000-06:00,MOBILE,TIMEOUT,4589,28.0,2024-12-08
1558,34,2024-12-26 17:06:33.659000-06:00,2024-12-27 00:37:33.659000-06:00,BROWSER,COMPLETED,123,451.0,2024-12-26
1559,455,2024-11-20 20:49:29.639000-06:00,2024-11-21 03:30:29.639000-06:00,MOBILE,TIMEOUT,603,401.0,2024-11-20
1560,458,2024-11-23 04:03:34.315000-06:00,2024-11-23 08:32:34.315000-06:00,MOBILE,TIMEOUT,1047,269.0,2024-11-23
1561,267,2024-11-27 21:05:23.560000-06:00,2024-11-27 23:03:23.560000-06:00,MOBILE,TIMEOUT,1118,118.0,2024-11-27
1562,225,2024-12-23 18:42:34.078000-06:00,2024-12-23 19:29:34.078000-06:00,BROWSER,COMPLETED,1955,47.0,2024-12-23
1563,421,2024-12-22 22:43:22.069000-06:00,2024-12-23 02:54:22.069000-06:00,BROWSER,ABORTED,4540,251.0,2024-12-22
1564,479,2024-09-05 15:30:37.749000-06:00,2024-09-05 15:55:37.749000-06:00,MOBILE,COMPLETED,549,25.0,2024-09-05
1565,208,2024-12-17 09:25:43.818000-06:00,2024-12-17 13:30:43.818000-06:00,BROWSER,TIMEOUT,3801,245.0,2024-12-17
1568,371,2024-12-19 01:57:49.583000-06:00,2024-12-19 04:06:49.583000-06:00,MOBILE,COMPLETED,497,129.0,2024-12-19
1569,314,2024-10-09 22:54:23.986000-06:00,2024-10-10 01:40:23.986000-06:00,MOBILE,COMPLETED,4880,166.0,2024-10-09
1570,382,2024-12-28 07:14:59.349000-06:00,2024-12-28 12:08:59.349000-06:00,MOBILE,COMPLETED,630,294.0,2024-12-28
1571,176,2024-12-28 02:16:36.016000-06:00,2024-12-28 07:11:36.016000-06:00,BROWSER,TIMEOUT,4907,295.0,2024-12-28
1572,113,2024-09-13 12:02:42.642000-06:00,2024-09-13 20:46:42.642000-06:00,MOBILE,TIMEOUT,4524,524.0,2024-09-13
1573,296,2024-12-28 11:48:33.588000-06:00,2024-12-28 19:27:33.588000-06:00,MOBILE,ABORTED,4813,459.0,2024-12-28
1574,369,2024-12-23 08:54:46.124000-06:00,2024-12-23 09:41:46.124000-06:00,BROWSER,COMPLETED,2177,47.0,2024-12-23
1575,257,2024-06-30 20:11:34.362000-06:00,2024-07-01 02:54:34.362000-06:00,MOBILE,ABORTED,302,403.0,2024-06-30
1577,440,2024-08-18 00:12:41.427000-06:00,2024-08-18 08:10:41.427000-06:00,BROWSER,TIMEOUT,1524,478.0,2024-08-18
1578,329,2024-12-30 17:08:52.731000-06:00,2024-12-30 17:53:52.731000-06:00,BROWSER,TIMEOUT,698,45.0,2024-12-30
1579,373,2024-10-12 05:03:10.487000-06:00,2024-10-12 05:25:10.487000-06:00,MOBILE,COMPLETED,2693,22.0,2024-10-12
1580,35,2024-11-07 04:20:05.359000-06:00,2024-11-07 10:00:05.359000-06:00,BROWSER,ABORTED,1479,340.0,2024-11-07
1581,30,2024-02-14 13:21:27.027000-06:00,2024-02-14 16:20:27.027000-06:00,MOBILE,TIMEOUT,4430,179.0,2024-02-14
1582,129,2024-12-26 19:42:04.603000-06:00,2024-12-26 19:53:04.603000-06:00,BROWSER,ABORTED,324,11.0,2024-12-26
1583,128,2024-12-30 13:35:20.819000-06:00,2024-12-30 15:20:20.819000-06:00,MOBILE,COMPLETED,4227,105.0,2024-12-30
1584,332,2024-10-18 05:15:10.858000-06:00,2024-10-18 09:39:10.858000-06:00,BROWSER,TIMEOUT,2906,264.0,2024-10-18
1585,166,2024-12-13 21:18:52.399000-06:00,2024-12-13 22:14:52.399000-06:00,BROWSER,COMPLETED,665,56.0,2024-12-13
1586,352,2024-12-24 23:28:36.732000-06:00,2024-12-25 08:40:36.732000-06:00,BROWSER,ABORTED,4762,552.0,2024-12-24
1588,203,2024-11-09 17:29:49.306000-06:00,2024-11-10 01:37:49.306000-06:00,MOBILE,TIMEOUT,1236,488.0,2024-11-09
1589,415,2024-12-01 04:16:41.635000-06:00,2024-12-01 12:16:41.635000-06:00,MOBILE,ABORTED,2213,480.0,2024-12-01
1590,52,2024-07-14 05:29:18.792000-06:00,2024-07-14 12:48:18.792000-06:00,BROWSER,TIMEOUT,3729,439.0,2024-07-14
1592,173,2024-12-30 20:04:54.337000-06:00,2024-12-30 20:09:54.337000-06:00,MOBILE,COMPLETED,1608,5.0,2024-12-30
1593,317,2024-03-30 01:58:21.705000-06:00,2024-03-30 11:13:21.705000-06:00,BROWSER,ABORTED,2459,555.0,2024-03-30
1594,152,2024-09-19 20:47:28.770000-06:00,2024-09-20 04:34:28.770000-06:00,MOBILE,COMPLETED,1414,467.0,2024-09-19
1595,331,2024-12-20 18:32:40.883000-06:00,2024-12-21 03:31:40.883000-06:00,MOBILE,ABORTED,2528,539.0,2024-12-20
1596,445,2024-12-29 21:48:40.185000-06:00,2024-12-30 01:37:40.185000-06:00,BROWSER,ABORTED,871,229.0,2024-12-29
1598,230,2024-06-29 07:33:56.994000-06:00,2024-06-29 10:52:56.994000-06:00,BROWSER,TIMEOUT,4858,199.0,2024-06-29
1599,311,2024-12-30 16:38:58.090000-06:00,2024-12-30 21:13:58.090000-06:00,BROWSER,COMPLETED,221,275.0,2024-12-30
1600,135,2024-12-26 11:14:02.147000-06:00,2024-12-26 18:01:02.147000-06:00,MOBILE,COMPLETED,1439,407.0,2024-12-26
1601,259,2024-12-25 14:21:02.401000-06:00,2024-12-25 23:26:02.401000-06:00,BROWSER,COMPLETED,2211,545.0,2024-12-25
1602,474,2024-12-14 17:07:35.664000-06:00,2024-12-15 01:17:35.664000-06:00,BROWSER,ABORTED,843,490.0,2024-12-14
1603,239,2024-12-07 18:04:54.212000-06:00,2024-12-08 02:44:54.212000-06:00,BROWSER,TIMEOUT,184,520.0,2024-12-07
1604,239,2024-12-24 19:28:15.900000-06:00,2024-12-25 01:44:15.900000-06:00,MOBILE,TIMEOUT,4705,376.0,2024-12-24
1605,58,2024-12-30 10:12:33.139000-06:00,2024-12-30 12:56:33.139000-06:00,BROWSER,COMPLETED,1118,164.0,2024-12-30
1606,333,2024-12-30 08:34:22.458000-06:00,2024-12-30 12:59:22.458000-06:00,BROWSER,ABORTED,233,265.0,2024-12-30
1607,39,2024-10-03 20:24:33.237000-06:00,2024-10-03 23:03:33.237000-06:00,MOBILE,ABORTED,3066,159.0,2024-10-03
1608,466,2024-12-30 00:09:53.916000-06:00,2024-12-30 03:34:53.916000-06:00,BROWSER,TIMEOUT,1256,205.0,2024-12-30
1609,5,2024-12-30 20:17:07.118000-06:00,2024-12-30 23:14:07.118000-06:00,MOBILE,COMPLETED,2168,177.0,2024-12-30
1610,271,2024-11-22 11:19:02.065000-06:00,2024-11-22 20:20:02.065000-06:00,MOBILE,COMPLETED,576,541.0,2024-11-22
1611,200,2024-12-27 01:45:14.558000-06:00,2024-12-27 04:06:14.558000-06:00,MOBILE,TIMEOUT,1474,141.0,2024-12-27
1612,392,2024-11-13 23:14:03.638000-06:00,2024-11-14 04:57:03.638000-06:00,BROWSER,COMPLETED,4618,343.0,2024-11-13
1613,267,2024-12-22 21:12:09.807000-06:00,2024-12-22 22:30:09.807000-06:00,BROWSER,ABORTED,1844,78.0,2024-12-22
1614,363,2024-12-15 16:24:44.072000-06:00,2024-12-15 20:45:44.072000-06:00,BROWSER,TIMEOUT,3836,261.0,2024-12-15
1615,197,2024-10-06 12:42:39.307000-06:00,2024-10-06 14:50:39.307000-06:00,MOBILE,ABORTED,1201,128.0,2024-10-06
1616,181,2024-12-24 11:45:51.088000-06:00,2024-12-24 21:17:51.088000-06:00,BROWSER,COMPLETED,576,572.0,2024-12-24
1617,46,2024-12-30 15:12:21.457000-06:00,2024-12-30 18:14:21.457000-06:00,MOBILE,COMPLETED,2884,182.0,2024-12-30
1618,290,2024-12-30 14:43:54.987000-06:00,2024-12-30 20:29:54.987000-06:00,BROWSER,ABORTED,3064,346.0,2024-12-30
1619,426,2024-12-05 12:25:24.926000-06:00,2024-12-05 17:25:24.926000-06:00,BROWSER,TIMEOUT,3175,300.0,2024-12-05
1620,321,2024-12-30 20:38:28.377000-06:00,2024-12-30 21:26:28.377000-06:00,MOBILE,TIMEOUT,2793,48.0,2024-12-30
1621,405,2024-12-17 14:35:10.908000-06:00,2024-12-17 16:32:10.908000-06:00,BROWSER,ABORTED,2881,117.0,2024-12-17
1622,64,2024-12-30 19:56:01.166000-06:00,2024-12-30 20:53:01.166000-06:00,MOBILE,TIMEOUT,1100,57.0,2024-12-30
1623,251,2024-12-04 02:19:15.994000-06:00,2024-12-04 04:04:15.994000-06:00,BROWSER,TIMEOUT,4099,105.0,2024-12-04
1625,392,2024-12-26 07:30:10.605000-06:00,2024-12-26 10:58:10.605000-06:00,BROWSER,ABORTED,4459,208.0,2024-12-26
1626,349,2024-12-30 18:17:56.056000-06:00,2024-12-30 22:20:56.056000-06:00,BROWSER,COMPLETED,1163,243.0,2024-12-30
1627,307,2024-12-27 19:37:57.333000-06:00,2024-12-28 03:47:57.333000-06:00,MOBILE,ABORTED,2609,490.0,2024-12-27
1628,1,2024-08-11 20:08:35.250000-06:00,2024-08-12 02:36:35.250000-06:00,MOBILE,TIMEOUT,4584,388.0,2024-08-11
1629,32,2024-12-28 22:09:42.100000-06:00,2024-12-29 03:59:42.100000-06:00,MOBILE,ABORTED,4009,350.0,2024-12-28
1630,174,2024-12-29 19:01:48.132000-06:00,2024-12-30 03:09:48.132000-06:00,BROWSER,COMPLETED,950,488.0,2024-12-29
1631,214,2024-12-25 05:06:34.345000-06:00,2024-12-25 12:42:34.345000-06:00,MOBILE,ABORTED,2095,456.0,2024-12-25
1632,139,2024-11-23 20:33:21.287000-06:00,2024-11-24 02:46:21.287000-06:00,MOBILE,TIMEOUT,561,373.0,2024-11-23
1634,26,2024-07-07 21:07:21.498000-06:00,2024-07-08 03:14:21.498000-06:00,MOBILE,ABORTED,4118,367.0,2024-07-07
1635,344,2024-12-18 06:07:35.238000-06:00,2024-12-18 11:55:35.238000-06:00,MOBILE,TIMEOUT,1452,348.0,2024-12-18
1636,424,2024-12-08 03:03:01.925000-06:00,2024-12-08 11:30:01.925000-06:00,BROWSER,COMPLETED,4366,507.0,2024-12-08
1637,96,2024-06-25 05:12:55.582000-06:00,2024-06-25 12:07:55.582000-06:00,MOBILE,TIMEOUT,2442,415.0,2024-06-25
1638,15,2024-11-19 22:15:30.503000-06:00,2024-11-20 03:42:30.503000-06:00,BROWSER,TIMEOUT,3878,327.0,2024-11-19
1639,245,2024-12-29 11:00:53.290000-06:00,2024-12-29 19:36:53.290000-06:00,MOBILE,COMPLETED,784,516.0,2024-12-29
1640,213,2024-12-29 00:49:36.992000-06:00,2024-12-29 04:41:36.992000-06:00,MOBILE,COMPLETED,964,232.0,2024-12-29
1641,378,2024-12-09 20:06:41.024000-06:00,2024-12-10 03:10:41.024000-06:00,MOBILE,COMPLETED,3287,424.0,2024-12-09
1642,172,2024-12-30 07:54:15.954000-06:00,2024-12-30 08:38:15.954000-06:00,BROWSER,COMPLETED,3648,44.0,2024-12-30
1643,377,2024-12-30 16:48:29.553000-06:00,2024-12-30 17:05:29.553000-06:00,BROWSER,TIMEOUT,3885,17.0,2024-12-30
1644,338,2024-10-15 22:02:13.108000-06:00,2024-10-16 05:20:13.108000-06:00,MOBILE,COMPLETED,2462,438.0,2024-10-15
1645,148,2024-08-12 09:27:14.424000-06:00,2024-08-12 15:41:14.424000-06:00,BROWSER,ABORTED,3237,374.0,2024-08-12
1646,280,2024-10-08 08:08:40.934000-06:00,2024-10-08 17:39:40.934000-06:00,BROWSER,COMPLETED,1486,571.0,2024-10-08
1647,355,2024-12-26 12:11:14.929000-06:00,2024-12-26 13:02:14.929000-06:00,MOBILE,TIMEOUT,3666,51.0,2024-12-26
1648,447,2024-12-20 16:28:08.517000-06:00,2024-12-20 17:28:08.517000-06:00,BROWSER,ABORTED,1374,60.0,2024-12-20
1649,300,2024-12-16 01:59:10.464000-06:00,2024-12-16 06:44:10.464000-06:00,BROWSER,COMPLETED,432,285.0,2024-12-16
1650,190,2024-12-10 19:04:17.370000-06:00,2024-12-10 20:32:17.370000-06:00,BROWSER,COMPLETED,1720,88.0,2024-12-10
1652,165,2024-10-12 13:43:09.727000-06:00,2024-10-12 17:15:09.727000-06:00,BROWSER,COMPLETED,1018,212.0,2024-10-12
1653,164,2024-12-24 12:52:15.679000-06:00,2024-12-24 18:07:15.679000-06:00,MOBILE,ABORTED,2621,315.0,2024-12-24
1654,200,2024-12-27 05:15:49.990000-06:00,2024-12-27 12:30:49.990000-06:00,BROWSER,ABORTED,1169,435.0,2024-12-27
1655,232,2024-12-28 00:09:55.905000-06:00,2024-12-28 07:06:55.905000-06:00,MOBILE,COMPLETED,3844,417.0,2024-12-28
1656,34,2024-12-27 10:02:48.851000-06:00,2024-12-27 12:34:48.851000-06:00,MOBILE,COMPLETED,3991,152.0,2024-12-27
1657,287,2024-12-29 23:48:58.750000-06:00,2024-12-30 08:19:58.750000-06:00,BROWSER,ABORTED,503,511.0,2024-12-29
1659,322,2024-06-18 20:30:16.431000-06:00,2024-06-18 23:00:16.431000-06:00,BROWSER,ABORTED,4144,150.0,2024-06-18
1660,259,2024-12-30 11:50:56.995000-06:00,2024-12-30 17:29:56.995000-06:00,BROWSER,TIMEOUT,4010,339.0,2024-12-30
1661,230,2024-08-21 16:24:42.243000-06:00,2024-08-21 19:30:42.243000-06:00,BROWSER,ABORTED,3449,186.0,2024-08-21
1662,42,2024-10-08 02:13:06.445000-06:00,2024-10-08 09:54:06.445000-06:00,MOBILE,TIMEOUT,314,461.0,2024-10-08
1663,253,2024-12-30 09:39:15.151000-06:00,2024-12-30 11:59:15.151000-06:00,MOBILE,TIMEOUT,4611,140.0,2024-12-30
1664,318,2024-08-14 10:36:41.805000-06:00,2024-08-14 11:05:41.805000-06:00,MOBILE,ABORTED,4324,29.0,2024-08-14
1666,16,2024-12-04 03:17:05.985000-06:00,2024-12-04 11:52:05.985000-06:00,BROWSER,ABORTED,3456,515.0,2024-12-04
1668,185,2024-11-16 13:28:10.477000-06:00,2024-11-16 20:13:10.477000-06:00,MOBILE,ABORTED,4128,405.0,2024-11-16
1669,143,2024-12-22 03:05:48.346000-06:00,2024-12-22 05:42:48.346000-06:00,BROWSER,ABORTED,4219,157.0,2024-12-22
1670,157,2024-05-23 17:34:19.873000-06:00,2024-05-23 22:53:19.873000-06:00,BROWSER,TIMEOUT,2950,319.0,2024-05-23
1671,89,2024-12-26 13:12:21.002000-06:00,2024-12-26 14:10:21.002000-06:00,BROWSER,TIMEOUT,657,58.0,2024-12-26
1673,225,2024-12-30 01:50:01.504000-06:00,2024-12-30 07:43:01.504000-06:00,BROWSER,COMPLETED,4650,353.0,2024-12-30
1674,133,2024-12-12 01:00:26.068000-06:00,2024-12-12 03:23:26.068000-06:00,MOBILE,ABORTED,4229,143.0,2024-12-12
1675,446,2024-12-30 12:02:34.494000-06:00,2024-12-30 18:34:34.494000-06:00,BROWSER,TIMEOUT,3058,392.0,2024-12-30
1677,43,2024-12-29 09:10:55.756000-06:00,2024-12-29 16:29:55.756000-06:00,MOBILE,TIMEOUT,3217,439.0,2024-12-29
1678,148,2024-12-18 16:38:09.443000-06:00,2024-12-18 20:09:09.443000-06:00,MOBILE,ABORTED,2968,211.0,2024-12-18
1679,7,2024-11-15 09:33:12.861000-06:00,2024-11-15 09:48:12.861000-06:00,MOBILE,ABORTED,1475,15.0,2024-11-15
1681,126,2024-12-30 11:32:27.296000-06:00,2024-12-30 18:43:27.296000-06:00,MOBILE,COMPLETED,3749,431.0,2024-12-30
1682,146,2024-12-25 12:31:17.424000-06:00,2024-12-25 13:54:17.424000-06:00,BROWSER,TIMEOUT,1200,83.0,2024-12-25
1683,315,2024-12-10 21:41:21.818000-06:00,2024-12-11 04:38:21.818000-06:00,MOBILE,ABORTED,4180,417.0,2024-12-10
1685,53,2024-11-11 18:45:20.140000-06:00,2024-11-11 21:54:20.140000-06:00,MOBILE,COMPLETED,826,189.0,2024-11-11
1686,185,2024-12-11 16:41:09.028000-06:00,2024-12-11 23:18:09.028000-06:00,BROWSER,TIMEOUT,1686,397.0,2024-12-11
1687,354,2024-12-23 06:30:26.967000-06:00,2024-12-23 12:32:26.967000-06:00,MOBILE,ABORTED,4267,362.0,2024-12-23
1688,397,2024-12-28 23:05:23.590000-06:00,2024-12-29 05:54:23.590000-06:00,MOBILE,ABORTED,431,409.0,2024-12-28
